ip,size,status0,status1,status2,status3,status4,status5,status6,status7,status8,metodo0,metodo1,metodo2,metodo3,metodo4,tamanho_recurso,detected
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,1
11412417355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
11412417355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,1
11412417355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
11412417355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
64233173163,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
11412414022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1141228397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,83,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,83,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,1
18017899174,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,83,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
114124133166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
11412413354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
11412413354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
11412413354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
18017899174,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,1
18017899174,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,89,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
11412413354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
11412413354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
11412413354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
114124133166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
114124133166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,69,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,67,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,69,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,69,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,1
114124133166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
114124133166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,1
18017899174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
11412413354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
18017899174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,1
18017899174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
18017899174,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1
